url,content_type_ext,content_ffb,wayback_date,crawl_date
http://www.zxsoftware.co.uk:80/S/tzx/Starclash.tzx,.tzx,5a585461,20041023212644,2004-10-23T22:26:44Z
http://www.zxsoftware.co.uk:80/S/tzx/STONKERS.TZX,.tzx,5a585461,20041023212656,2004-10-23T22:26:56Z
http://www.zxsoftware.co.uk:80/S/tzx/Stormlord.tzx,.tzx,5a585461,20041023212700,2004-10-23T22:27:00Z
http://www.zxsoftware.co.uk:80/S/tzx/Spectsound.tzx,.tzx,5a585461,20041023212719,2004-10-23T22:27:19Z
http://www.zxsoftware.co.uk:80/S/tzx/Stack%20Up.tzx,.tzx,5a585461,20041023212723,2004-10-23T22:27:23Z
http://www.zxsoftware.co.uk:80/S/tzx/Stalingrad.tzx,.tzx,5a585461,20041023212727,2004-10-23T22:27:27Z
http://www.zxsoftware.co.uk:80/S/tzx/Stop%20Ball.tzx,.tzx,5a585461,20041023212759,2004-10-23T22:27:59Z
http://www.zxsoftware.co.uk:80/S/tzx/Super%20Com.tzx,.tzx,5a585461,20041023212803,2004-10-23T22:28:03Z
http://www.zxsoftware.co.uk:80/S/tzx/Super%20Brat.tzx,.tzx,5a585461,20041024004259,2004-10-24T01:42:59Z
http://www.zxsoftware.co.uk:80/S/tzx/Sun%20Star.tzx,.tzx,5a585461,20041024004423,2004-10-24T01:44:23Z
http://www.zxsoftware.co.uk:80/A/tzx/A-Maze.tzx,.tzx,5a585461,20041024004835,2004-10-24T01:48:35Z
http://www.zxsoftware.co.uk:80/A/tzx/Aaargh!.tzx,.tzx,5a585461,20041024004905,2004-10-24T01:49:05Z
http://www.zxsoftware.co.uk:80/A/tzx/Ad%20Astra.tzx,.tzx,5a585461,20041024004924,2004-10-24T01:49:24Z
http://www.zxsoftware.co.uk:80/A/tzx/Anarchy.tzx,.tzx,5a585461,20041024064609,2004-10-24T07:46:09Z
http://www.zxsoftware.co.uk:80/A/tzx/Aftermath.tzx,.tzx,5a585461,20041024064615,2004-10-24T07:46:15Z
http://www.zxsoftware.co.uk:80/A/tzx/Alien.tzx,.tzx,5a585461,20041024064823,2004-10-24T07:48:23Z
http://www.zxsoftware.co.uk:80/A/tzx/Alpha-Beth.tzx,.tzx,5a585461,20041024064847,2004-10-24T07:48:47Z
http://www.zxsoftware.co.uk:80/C/tzx/Colosseum.tzx,.tzx,5a585461,20041024151821,2004-10-24T16:18:21Z
http://www.zxsoftware.co.uk:80/C/tzx/Centipede.tzx,.tzx,5a585461,20041024151833,2004-10-24T16:18:33Z
http://www.zxsoftware.co.uk:80/A/tzx/Airbrush.tzx,.tzx,5a585461,20041024151839,2004-10-24T16:18:39Z
http://www.zxsoftware.co.uk:80/C/tzx/Cleudo.tzx,.tzx,5a585461,20041024151843,2004-10-24T16:18:43Z
http://www.zxsoftware.co.uk:80/B/tzx/Break%20Thru.tzx,.tzx,5a585461,20041024151847,2004-10-24T16:18:47Z
http://www.zxsoftware.co.uk:80/C/tzx/Convoy.tzx,.tzx,5a585461,20041024151851,2004-10-24T16:18:51Z
http://www.zxsoftware.co.uk:80/B/tzx/Booty.tzx,.tzx,5a585461,20041024151855,2004-10-24T16:18:55Z
http://www.zxsoftware.co.uk:80/C/tzx/Chronos.tzx,.tzx,5a585461,20041024151910,2004-10-24T16:19:10Z
http://www.zxsoftware.co.uk:80/B/tzx/Bounder.tzx,.tzx,5a585461,20041024151926,2004-10-24T16:19:26Z
http://www.zxsoftware.co.uk:80/C/tzx/Centipod.tzx,.tzx,5a585461,20041024151930,2004-10-24T16:19:30Z
http://www.zxsoftware.co.uk:80/C/tzx/Caveman.tzx,.tzx,5a585461,20041024151934,2004-10-24T16:19:34Z
http://www.zxsoftware.co.uk:80/B/tzx/Butterfly.tzx,.tzx,5a585461,20041024151938,2004-10-24T16:19:38Z
http://www.zxsoftware.co.uk:80/C/tzx/Cargo.tzx,.tzx,5a585461,20041024151949,2004-10-24T16:19:49Z
http://www.zxsoftware.co.uk:80/C/tzx/Cerius.tzx,.tzx,5a585461,20041024151953,2004-10-24T16:19:53Z
http://www.zxsoftware.co.uk:80/B/tzx/Bozy%20Boa.tzx,.tzx,5a585461,20041024151957,2004-10-24T16:19:57Z
http://www.zxsoftware.co.uk:80/C/tzx/Cagara.tzx,.tzx,5a585461,20041024152005,2004-10-24T16:20:05Z
http://www.zxsoftware.co.uk:80/C/tzx/Confusion.tzx,.tzx,5a585461,20041024152013,2004-10-24T16:20:13Z
http://www.zxsoftware.co.uk:80/B/tzx/Biorhythms.tzx,.tzx,5a585461,20041024152020,2004-10-24T16:20:20Z
http://www.zxsoftware.co.uk:80/C/tzx/Cat%20Walk.tzx,.tzx,5a585461,20041024152029,2004-10-24T16:20:29Z
http://www.zxsoftware.co.uk:80/C/tzx/Camelot.tzx,.tzx,5a585461,20041024152033,2004-10-24T16:20:33Z
http://www.zxsoftware.co.uk:80/C/tzx/Chuckman.tzx,.tzx,5a585461,20041024152037,2004-10-24T16:20:37Z
http://www.zxsoftware.co.uk:80/C/tzx/COP-OUT.TZX,.tzx,5a585461,20041024152045,2004-10-24T16:20:45Z
http://www.zxsoftware.co.uk:80/B/tzx/Brainstorm.tzx,.tzx,5a585461,20041024152049,2004-10-24T16:20:49Z
http://www.zxsoftware.co.uk:80/C/tzx/Centropods.tzx,.tzx,5a585461,20041024152056,2004-10-24T16:20:56Z
http://www.zxsoftware.co.uk:80/B/tzx/Bismarck.tzx,.tzx,5a585461,20041024152100,2004-10-24T16:21:00Z
http://www.zxsoftware.co.uk:80/C/tzx/Centi-Bug.tzx,.tzx,5a585461,20041024152105,2004-10-24T16:21:05Z
http://www.zxsoftware.co.uk:80/C/tzx/Copta.tzx,.tzx,5a585461,20041024152109,2004-10-24T16:21:09Z
http://www.zxsoftware.co.uk:80/C/tzx/Cavemania.tzx,.tzx,5a585461,20041024152113,2004-10-24T16:21:13Z
http://www.zxsoftware.co.uk:80/C/tzx/Corruption.tzx,.tzx,5a585461,20041024152117,2004-10-24T16:21:17Z
http://www.zxsoftware.co.uk:80/B/tzx/Bomb%20Scare.tzx,.tzx,5a585461,20041024152125,2004-10-24T16:21:25Z
http://www.zxsoftware.co.uk:80/D/tzx/Dietron.tzx,.tzx,5a585461,20041024192711,2004-10-24T20:27:11Z
http://www.zxsoftware.co.uk:80/F/tzx/Firestorm.tzx,.tzx,5a585461,20041024192855,2004-10-24T20:28:55Z
http://www.zxsoftware.co.uk:80/E/tzx/Eights.tzx,.tzx,5a585461,20041024192901,2004-10-24T20:29:01Z
http://www.zxsoftware.co.uk:80/F/tzx/Frenzy.tzx,.tzx,5a585461,20041024192904,2004-10-24T20:29:04Z
http://www.zxsoftware.co.uk:80/C/tzx/Cyclone.tzx,.tzx,5a585461,20041024192928,2004-10-24T20:29:28Z
http://www.zxsoftware.co.uk:80/C/tzx/Crosswize.tzx,.tzx,5a585461,20041024192931,2004-10-24T20:29:31Z
http://www.zxsoftware.co.uk:80/F/tzx/Flippit.tzx,.tzx,5a585461,20041024192935,2004-10-24T20:29:35Z
http://www.zxsoftware.co.uk:80/D/tzx/Dragontorc.tzx,.tzx,5a585461,20041024192957,2004-10-24T20:29:57Z
http://www.zxsoftware.co.uk:80/D/tzx/Dr%20Maddo.tzx,.tzx,5a585461,20041024193009,2004-10-24T20:30:09Z
http://www.zxsoftware.co.uk:80/D/tzx/DYNAMIX.TZX,.tzx,5a585461,20041024193012,2004-10-24T20:30:12Z
http://www.zxsoftware.co.uk:80/D/tzx/Draconus.tzx,.tzx,5a585461,20041024193036,2004-10-24T20:30:36Z
http://www.zxsoftware.co.uk:80/D/tzx/Dallas.tzx,.tzx,5a585461,20041024193043,2004-10-24T20:30:43Z
http://www.zxsoftware.co.uk:80/E/tzx/Eliminator.tzx,.tzx,5a585461,20041024193047,2004-10-24T20:30:47Z
http://www.zxsoftware.co.uk:80/E/tzx/EXPLORER.TZX,.tzx,5a585461,20041024193055,2004-10-24T20:30:55Z
http://www.zxsoftware.co.uk:80/G/tzx/G1FTU1%20CW.tzx,.tzx,5a585461,20041024193104,2004-10-24T20:31:04Z
http://www.zxsoftware.co.uk:80/E/tzx/Exolon.tzx,.tzx,5a585461,20041024193122,2004-10-24T20:31:22Z
http://www.zxsoftware.co.uk:80/D/tzx/Deathscape.tzx,.tzx,5a585461,20041024193129,2004-10-24T20:31:29Z
http://www.zxsoftware.co.uk:80/G/tzx/GOTHIK.TZX,.tzx,5a585461,20041024193133,2004-10-24T20:31:33Z
http://www.zxsoftware.co.uk:80/C/tzx/CYBEX.TZX,.tzx,5a585461,20041024193151,2004-10-24T20:31:51Z
http://www.zxsoftware.co.uk:80/D/tzx/Deviants.tzx,.tzx,5a585461,20041024193245,2004-10-24T20:32:45Z
http://www.zxsoftware.co.uk:80/D/tzx/Defenda.tzx,.tzx,5a585461,20041024193248,2004-10-24T20:32:48Z
http://www.zxsoftware.co.uk:80/D/tzx/Down%20Town.tzx,.tzx,5a585461,20041024193258,2004-10-24T20:32:58Z
http://www.zxsoftware.co.uk:80/D/tzx/Dandy.tzx,.tzx,5a585461,20041024193317,2004-10-24T20:33:17Z
http://www.zxsoftware.co.uk:80/F/tzx/fax.tzx,.tzx,5a585461,20041024193324,2004-10-24T20:33:24Z
http://www.zxsoftware.co.uk:80/D/tzx/Database.tzx,.tzx,5a585461,20041024193332,2004-10-24T20:33:32Z
http://www.zxsoftware.co.uk:80/F/tzx/Fred.tzx,.tzx,5a585461,20041024193336,2004-10-24T20:33:36Z
http://www.zxsoftware.co.uk:80/C/tzx/Colony.tzx,.tzx,5a585461,20041024193340,2004-10-24T20:33:40Z
http://www.zxsoftware.co.uk:80/D/tzx/Desolator.tzx,.tzx,5a585461,20041024193345,2004-10-24T20:33:45Z
http://www.zxsoftware.co.uk:80/D/tzx/Dawnssley.tzx,.tzx,5a585461,20041024193352,2004-10-24T20:33:52Z
http://www.zxsoftware.co.uk:80/D/tzx/Destructo.tzx,.tzx,5a585461,20041024193413,2004-10-24T20:34:13Z
http://www.zxsoftware.co.uk:80/E/tzx/Encounter.tzx,.tzx,5a585461,20041024193433,2004-10-24T20:34:33Z
http://www.zxsoftware.co.uk:80/G/tzx/G-Force.tzx,.tzx,5a585461,20041024193448,2004-10-24T20:34:48Z
http://www.zxsoftware.co.uk:80/D/tzx/Defcom.tzx,.tzx,5a585461,20041024193456,2004-10-24T20:34:56Z
http://www.zxsoftware.co.uk:80/F/tzx/Firelord.tzx,.tzx,5a585461,20041024193501,2004-10-24T20:35:01Z
http://www.zxsoftware.co.uk:80/D/tzx/Dictator.tzx,.tzx,5a585461,20041024193514,2004-10-24T20:35:14Z
http://www.zxsoftware.co.uk:80/G/tzx/Grasp.tzx,.tzx,5a585461,20041024223319,2004-10-24T23:33:19Z
http://www.zxsoftware.co.uk:80/G/tzx/Games%203.tzx,.tzx,5a585461,20041024223605,2004-10-24T23:36:05Z
http://www.zxsoftware.co.uk:80/G/tzx/Geometry.tzx,.tzx,5a585461,20041024223627,2004-10-24T23:36:27Z
http://www.zxsoftware.co.uk:80/G/tzx/Star%20Trail.tzx,.tzx,5a585461,20041024223711,2004-10-24T23:37:11Z
http://www.zxsoftware.co.uk:80/G/tzx/Gridrunner.tzx,.tzx,5a585461,20041024223725,2004-10-24T23:37:25Z
http://www.zxsoftware.co.uk:80/G/tzx/Galaxians.tzx,.tzx,5a585461,20041024223822,2004-10-24T23:38:22Z
http://www.zxsoftware.co.uk:80/G/tzx/Gangplank.tzx,.tzx,5a585461,20041024223835,2004-10-24T23:38:35Z
http://www.zxsoftware.co.uk:80/G/tzx/Gobbleman.tzx,.tzx,5a585461,20041024223851,2004-10-24T23:38:51Z
http://www.zxsoftware.co.uk:80/G/tzx/Goldilocks.tzx,.tzx,5a585461,20041024224028,2004-10-24T23:40:28Z
http://www.zxsoftware.co.uk:80/G/tzx/Gunrunner.tzx,.tzx,5a585461,20041024225008,2004-10-24T23:50:08Z
http://www.zxsoftware.co.uk:80/H/tzx/Hawks.tzx,.tzx,5a585461,20041024225012,2004-10-24T23:50:12Z
http://www.zxsoftware.co.uk:80/H/tzx/Halaga.tzx,.tzx,5a585461,20041024225020,2004-10-24T23:50:20Z
http://www.zxsoftware.co.uk:80/J/tzx/Jackal.tzx,.tzx,5a585461,20041024225024,2004-10-24T23:50:24Z
http://www.zxsoftware.co.uk:80/G/tzx/Gunstar.tzx,.tzx,5a585461,20041024225028,2004-10-24T23:50:28Z
http://www.zxsoftware.co.uk:80/H/tzx/Hampstead.tzx,.tzx,5a585461,20041024225032,2004-10-24T23:50:32Z
http://www.zxsoftware.co.uk:80/H/tzx/Highlander.tzx,.tzx,5a585461,20041024225040,2004-10-24T23:50:40Z
http://www.zxsoftware.co.uk:80/H/tzx/Hobgoblin.tzx,.tzx,5a585461,20041024225051,2004-10-24T23:50:51Z
http://www.zxsoftware.co.uk:80/H/tzx/Heartland.tzx,.tzx,5a585461,20041024225055,2004-10-24T23:50:55Z
http://www.zxsoftware.co.uk:80/J/tzx/Jackpot.tzx,.tzx,5a585461,20041024225102,2004-10-24T23:51:02Z
http://www.zxsoftware.co.uk:80/J/tzx/Jigsaw.tzx,.tzx,5a585461,20041024225110,2004-10-24T23:51:10Z
http://www.zxsoftware.co.uk:80/H/tzx/Hubert.tzx,.tzx,5a585461,20041024225114,2004-10-24T23:51:14Z
http://www.zxsoftware.co.uk:80/E/tzx/Equinox.tzx,.tzx,5a585461,20041024225118,2004-10-24T23:51:18Z
"http://www.zxsoftware.co.uk:80/I/tzx/I,%20Ball.tzx",.tzx,5a585461,20041024225122,2004-10-24T23:51:22Z
http://www.zxsoftware.co.uk:80/J/tzx/Juggernaut.tzx,.tzx,5a585461,20041024225126,2004-10-24T23:51:26Z
http://www.zxsoftware.co.uk:80/H/tzx/Headstart.tzx,.tzx,5a585461,20041024225142,2004-10-24T23:51:42Z
http://www.zxsoftware.co.uk:80/K/tzx/Kat%20Trap.tzx,.tzx,5a585461,20041024225147,2004-10-24T23:51:47Z
http://www.zxsoftware.co.uk:80/G/tzx/Gnasher.tzx,.tzx,5a585461,20041024225156,2004-10-24T23:51:56Z
http://www.zxsoftware.co.uk:80/H/tzx/Hyperbowl.tzx,.tzx,5a585461,20041024225200,2004-10-24T23:52:00Z
http://www.zxsoftware.co.uk:80/I/tzx/Invasion.tzx,.tzx,5a585461,20041024225204,2004-10-24T23:52:04Z
http://www.zxsoftware.co.uk:80/H/tzx/Hero.tzx,.tzx,5a585461,20041024225212,2004-10-24T23:52:12Z
http://www.zxsoftware.co.uk:80/G/tzx/Gutz.tzx,.tzx,5a585461,20041024225225,2004-10-24T23:52:25Z
http://www.zxsoftware.co.uk:80/H/tzx/Hammerfist.tzx,.tzx,5a585461,20041024225228,2004-10-24T23:52:28Z
http://www.zxsoftware.co.uk:80/H/tzx/HURG.tzx,.tzx,5a585461,20041024225232,2004-10-24T23:52:32Z
http://www.zxsoftware.co.uk:80/H/tzx/HATE.tzx,.tzx,5a585461,20041024225245,2004-10-24T23:52:45Z
http://www.zxsoftware.co.uk:80/G/tzx/Galaxian.tzx,.tzx,5a585461,20041024225249,2004-10-24T23:52:49Z
http://www.zxsoftware.co.uk:80/E/tzx/Escape.tzx,.tzx,5a585461,20041024225257,2004-10-24T23:52:57Z
http://www.zxsoftware.co.uk:80/G/tzx/Gotcha.tzx,.tzx,5a585461,20041024225301,2004-10-24T23:53:01Z
http://www.zxsoftware.co.uk:80/I/tzx/ICUPS.tzx,.tzx,5a585461,20041024225305,2004-10-24T23:53:05Z
http://www.zxsoftware.co.uk:80/G/tzx/Gyroscope.tzx,.tzx,5a585461,20041024225309,2004-10-24T23:53:09Z
http://www.zxsoftware.co.uk:80/H/tzx/Hunchback.tzx,.tzx,5a585461,20041024225313,2004-10-24T23:53:13Z
http://www.zxsoftware.co.uk:80/F/tzx/FEUD.TZX,.tzx,5a585461,20041024225322,2004-10-24T23:53:22Z
http://www.zxsoftware.co.uk:80/I/tzx/ID.TZX,.tzx,5a585461,20041024225325,2004-10-24T23:53:25Z
http://www.zxsoftware.co.uk:80/G/tzx/GOBBLER.TZX,.tzx,5a585461,20041024225328,2004-10-24T23:53:28Z
http://www.zxsoftware.co.uk:80/I/tzx/Intensity.tzx,.tzx,5a585461,20041024225333,2004-10-24T23:53:33Z
http://www.zxsoftware.co.uk:80/I/tzx/Interalia.tzx,.tzx,5a585461,20041024225337,2004-10-24T23:53:37Z
http://www.zxsoftware.co.uk:80/G/tzx/Gunslinger.tzx,.tzx,5a585461,20041024225342,2004-10-24T23:53:42Z
http://www.zxsoftware.co.uk:80/H/tzx/Hot%20Shot.tzx,.tzx,5a585461,20041024225345,2004-10-24T23:53:45Z
http://www.zxsoftware.co.uk:80/H/tzx/Head%20Coach.tzx,.tzx,5a585461,20041024225349,2004-10-24T23:53:49Z
http://www.zxsoftware.co.uk:80/M/tzx/Mayhem.tzx,.tzx,5a585461,20041025020157,2004-10-25T03:01:57Z
http://www.zxsoftware.co.uk:80/M/tzx/Mantronix.tzx,.tzx,5a585461,20041025020200,2004-10-25T03:02:00Z
http://www.zxsoftware.co.uk:80/M/tzx/Maziacs.tzx,.tzx,5a585461,20041025020211,2004-10-25T03:02:11Z
http://www.zxsoftware.co.uk:80/K/tzx/Kentilla.tzx,.tzx,5a585461,20041025020243,2004-10-25T03:02:43Z
http://www.zxsoftware.co.uk:80/M/tzx/Magnetron.tzx,.tzx,5a585461,20041025020343,2004-10-25T03:03:43Z
http://www.zxsoftware.co.uk:80/L/tzx/Laserwarp.tzx,.tzx,5a585461,20041025020355,2004-10-25T03:03:55Z
http://www.zxsoftware.co.uk:80/K/tzx/Krakout.tzx,.tzx,5a585461,20041025020401,2004-10-25T03:04:01Z
http://www.zxsoftware.co.uk:80/K/tzx/Keycode.tzx,.tzx,5a585461,20041025020405,2004-10-25T03:04:05Z
http://www.zxsoftware.co.uk:80/K/tzx/Komplex.tzx,.tzx,5a585461,20041025020409,2004-10-25T03:04:09Z
http://www.zxsoftware.co.uk:80/M/tzx/Mask.tzx,.tzx,5a585461,20041025020413,2004-10-25T03:04:13Z
http://www.zxsoftware.co.uk:80/L/tzx/Lifeline.tzx,.tzx,5a585461,20041025020433,2004-10-25T03:04:33Z
http://www.zxsoftware.co.uk:80/M/tzx/Marauder.tzx,.tzx,5a585461,20041025020437,2004-10-25T03:04:37Z
http://www.zxsoftware.co.uk:80/L/tzx/Lifeguard.tzx,.tzx,5a585461,20041025020450,2004-10-25T03:04:50Z
http://www.zxsoftware.co.uk:80/L/tzx/Level%205.tzx,.tzx,5a585461,20041025020454,2004-10-25T03:04:54Z
http://www.zxsoftware.co.uk:80/K/tzx/Kung%20Fu.tzx,.tzx,5a585461,20041025020505,2004-10-25T03:05:05Z
http://www.zxsoftware.co.uk:80/L/tzx/Lost.tzx,.tzx,5a585461,20041025020511,2004-10-25T03:05:11Z
http://www.zxsoftware.co.uk:80/L/tzx/LOCO.TZX,.tzx,5a585461,20041025020518,2004-10-25T03:05:18Z
http://www.zxsoftware.co.uk:80/K/tzx/Kwah!.tzx,.tzx,5a585461,20041025020526,2004-10-25T03:05:26Z
http://www.zxsoftware.co.uk:80/M/tzx/Mag%20Max.tzx,.tzx,5a585461,20041025020546,2004-10-25T03:05:46Z
http://www.zxsoftware.co.uk:80/M/tzx/McKensie.tzx,.tzx,5a585461,20041025020554,2004-10-25T03:05:54Z
http://www.zxsoftware.co.uk:80/M/tzx/Mikie.tzx,.tzx,5a585461,20041025021801,2004-10-25T03:18:01Z
http://www.zxsoftware.co.uk:80/K/tzx/Kemshu.tzx,.tzx,5a585461,20041025021805,2004-10-25T03:18:05Z
http://www.zxsoftware.co.uk:80/M/tzx/Magnets.tzx,.tzx,5a585461,20041025021813,2004-10-25T03:18:13Z
http://www.zxsoftware.co.uk:80/M/tzx/Mimic%20v3.1.tzx,.tzx,5a585461,20041025021905,2004-10-25T03:19:05Z
http://www.zxsoftware.co.uk:80/M/tzx/Menace.tzx,.tzx,5a585461,20041025021913,2004-10-25T03:19:13Z
http://www.zxsoftware.co.uk:80/M/tzx/Millimon.tzx,.tzx,5a585461,20041025021933,2004-10-25T03:19:33Z
http://www.zxsoftware.co.uk:80/M/tzx/Metaplex.tzx,.tzx,5a585461,20041025021941,2004-10-25T03:19:41Z
http://www.zxsoftware.co.uk:80/M/tzx/Mr%20Wimpy.tzx,.tzx,5a585461,20041025022133,2004-10-25T03:21:33Z
http://www.zxsoftware.co.uk:80/M/tzx/Mr%20Wino.tzx,.tzx,5a585461,20041025022138,2004-10-25T03:21:38Z
http://www.zxsoftware.co.uk:80/M/tzx/Mugsy.tzx,.tzx,5a585461,20041025022157,2004-10-25T03:21:57Z
http://www.zxsoftware.co.uk:80/L/tzx/Leonardo.tzx,.tzx,5a585461,20041025022220,2004-10-25T03:22:20Z
http://www.zxsoftware.co.uk:80/M/tzx/Moonwalker.tzx,.tzx,5a585461,20041025022324,2004-10-25T03:23:24Z
http://www.zxsoftware.co.uk:80/M/tzx/Mindtrap.tzx,.tzx,5a585461,20041025022330,2004-10-25T03:23:30Z
http://www.zxsoftware.co.uk:80/M/tzx/Movie.tzx,.tzx,5a585461,20041025022431,2004-10-25T03:24:31Z
http://www.zxsoftware.co.uk:80/M/tzx/Metrocross.tzx,.tzx,5a585461,20041025022811,2004-10-25T03:28:11Z
http://www.zxsoftware.co.uk:80/M/tzx/Motos.tzx,.tzx,5a585461,20041025022841,2004-10-25T03:28:41Z
http://www.zxsoftware.co.uk:80/M/tzx/Mrs%20Mopp.tzx,.tzx,5a585461,20041025022847,2004-10-25T03:28:47Z
http://www.zxsoftware.co.uk:80/M/tzx/Mindstone.tzx,.tzx,5a585461,20041025022923,2004-10-25T03:29:23Z
http://www.zxsoftware.co.uk:80/M/tzx/Mazeman.tzx,.tzx,5a585461,20041025022930,2004-10-25T03:29:30Z
http://www.zxsoftware.co.uk:80/K/tzx/Kirel.tzx,.tzx,5a585461,20041025022934,2004-10-25T03:29:34Z
http://www.zxsoftware.co.uk:80/M/tzx/Moontorc.tzx,.tzx,5a585461,20041025023012,2004-10-25T03:30:12Z
http://www.zxsoftware.co.uk:80/K/tzx/Kane.tzx,.tzx,5a585461,20041025023019,2004-10-25T03:30:19Z
http://www.zxsoftware.co.uk:80/P/tzx/Paws.tzx,.tzx,5a585461,20041025043851,2004-10-25T05:38:51Z
http://www.zxsoftware.co.uk:80/N/tzx/Nonamed.tzx,.tzx,5a585461,20041025043927,2004-10-25T05:39:27Z
http://www.zxsoftware.co.uk:80/O/tzx/Oligopoly.tzx,.tzx,5a585461,20041025043958,2004-10-25T05:39:58Z
http://www.zxsoftware.co.uk:80/P/tzx/Piromania.tzx,.tzx,5a585461,20041025044002,2004-10-25T05:40:02Z
http://www.zxsoftware.co.uk:80/N/tzx/NOMAD.tzx,.tzx,5a585461,20041025044014,2004-10-25T05:40:14Z
http://www.zxsoftware.co.uk:80/P/tzx/Plummet.tzx,.tzx,5a585461,20041025044050,2004-10-25T05:40:50Z
http://www.zxsoftware.co.uk:80/P/tzx/Path%20Find.tzx,.tzx,5a585461,20041025044100,2004-10-25T05:41:00Z
http://www.zxsoftware.co.uk:80/P/tzx/Pud%20Pud.tzx,.tzx,5a585461,20041025044112,2004-10-25T05:41:12Z
http://www.zxsoftware.co.uk:80/P/tzx/Planetoids.tzx,.tzx,5a585461,20041025044119,2004-10-25T05:41:19Z
http://www.zxsoftware.co.uk:80/P/tzx/Push%20Off.tzx,.tzx,5a585461,20041025044122,2004-10-25T05:41:22Z
http://www.zxsoftware.co.uk:80/O/tzx/Overlord.tzx,.tzx,5a585461,20041025044229,2004-10-25T05:42:29Z
http://www.zxsoftware.co.uk:80/O/tzx/Oops!.tzx,.tzx,5a585461,20041025044239,2004-10-25T05:42:39Z
http://www.zxsoftware.co.uk:80/P/tzx/Pro%20Golf.tzx,.tzx,5a585461,20041025044243,2004-10-25T05:42:43Z
http://www.zxsoftware.co.uk:80/P/tzx/Protector.tzx,.tzx,5a585461,20041025044255,2004-10-25T05:42:55Z
http://www.zxsoftware.co.uk:80/O/tzx/Orion.tzx,.tzx,5a585461,20041025044259,2004-10-25T05:42:59Z
http://www.zxsoftware.co.uk:80/P/tzx/Psytron.tzx,.tzx,5a585461,20041025044307,2004-10-25T05:43:07Z
http://www.zxsoftware.co.uk:80/P/tzx/President.tzx,.tzx,5a585461,20041025044311,2004-10-25T05:43:11Z
http://www.zxsoftware.co.uk:80/P/tzx/Privateer.tzx,.tzx,5a585461,20041025044322,2004-10-25T05:43:22Z
http://www.zxsoftware.co.uk:80/P/tzx/PARABOLA.TZX,.tzx,5a585461,20041025044326,2004-10-25T05:43:26Z
http://www.zxsoftware.co.uk:80/N/tzx/Nightflite.tzx,.tzx,5a585461,20041025044410,2004-10-25T05:44:10Z
http://www.zxsoftware.co.uk:80/O/tzx/Olympicon.tzx,.tzx,5a585461,20041025044413,2004-10-25T05:44:13Z
http://www.zxsoftware.co.uk:80/O/tzx/Outlaw.tzx,.tzx,5a585461,20041025044418,2004-10-25T05:44:18Z
http://www.zxsoftware.co.uk:80/P/tzx/PRODIGY.TZX,.tzx,5a585461,20041025044422,2004-10-25T05:44:22Z
http://www.zxsoftware.co.uk:80/P/tzx/Pimania.tzx,.tzx,5a585461,20041025044425,2004-10-25T05:44:25Z
http://www.zxsoftware.co.uk:80/P/tzx/PAKACUDA.TZX,.tzx,5a585461,20041025044434,2004-10-25T05:44:34Z
http://www.zxsoftware.co.uk:80/P/tzx/Plunder.tzx,.tzx,5a585461,20041025044438,2004-10-25T05:44:38Z
http://www.zxsoftware.co.uk:80/P/tzx/Pac-Mania.tzx,.tzx,5a585461,20041025044442,2004-10-25T05:44:42Z
http://www.zxsoftware.co.uk:80/P/tzx/Pippo.tzx,.tzx,5a585461,20041025044450,2004-10-25T05:44:50Z
http://www.zxsoftware.co.uk:80/P/tzx/Pac-Land.tzx,.tzx,5a585461,20041025044540,2004-10-25T05:45:40Z
http://www.zxsoftware.co.uk:80/O/tzx/On%20Cue.TZX,.tzx,5a585461,20041025044542,2004-10-25T05:45:42Z
http://www.zxsoftware.co.uk:80/N/tzx/Nightmare.tzx,.tzx,5a585461,20041025044550,2004-10-25T05:45:50Z
http://www.zxsoftware.co.uk:80/O/tzx/Octan.tzx,.tzx,5a585461,20041025044554,2004-10-25T05:45:54Z
http://www.zxsoftware.co.uk:80/P/tzx/PIONEER.TZX,.tzx,5a585461,20041025044602,2004-10-25T05:46:02Z
http://www.zxsoftware.co.uk:80/P/tzx/PLOTTING.TZX,.tzx,5a585461,20041025044606,2004-10-25T05:46:06Z
http://www.zxsoftware.co.uk:80/P/tzx/Pedro.tzx,.tzx,5a585461,20041025044610,2004-10-25T05:46:10Z
http://www.zxsoftware.co.uk:80/P/tzx/Pang.tzx,.tzx,5a585461,20041025044615,2004-10-25T05:46:15Z
http://www.zxsoftware.co.uk:80/O/tzx/Orbiter.tzx,.tzx,5a585461,20041025044621,2004-10-25T05:46:21Z
http://www.zxsoftware.co.uk:80/P/tzx/Paras.tzx,.tzx,5a585461,20041025044626,2004-10-25T05:46:26Z
http://www.zxsoftware.co.uk:80/O/tzx/Othello.tzx,.tzx,5a585461,20041025044630,2004-10-25T05:46:30Z
http://www.zxsoftware.co.uk:80/O/tzx/Ostron.tzx,.tzx,5a585461,20041025044634,2004-10-25T05:46:34Z
http://www.zxsoftware.co.uk:80/Q/tzx/qra.tzx,.tzx,5a585461,20041025072952,2004-10-25T08:29:52Z
http://www.zxsoftware.co.uk:80/Q/tzx/The%20Quill.tzx,.tzx,5a585461,20041025073104,2004-10-25T08:31:04Z
